,class,position x,position y,position z,rotation,scale l,scale w,scale h,file_name
7093,Adult,50.141436375847746,17.356902019384638,-12.516177377783528,2.2875918884858524,0.34868549583328146,0.3129796529461828,1.0163002987975478,Suwon_B_2210272049_0101_0003
7094,Adult,49.42882070434328,16.654328377923928,-12.413886256242604,2.2875918884858524,0.29608187292872745,0.4844487389254263,1.0163002987975478,Suwon_B_2210272049_0101_0004
7095,Adult,53.72248268077107,12.967042381469074,-12.318333122972685,2.2454917070679326,0.43164740301780313,0.96313272015029,1.1409412364416953,Suwon_B_2210272049_0101_0005
7096,Adult,52.73701186526383,12.197844011344792,-12.139155892481975,2.2454917070679326,0.29160270021287404,1.2263047094492012,1.1343337355310503,Suwon_B_2210272049_0101_0006
7097,Adult,51.634046151892534,11.401766741485947,-12.450268369825482,2.2454917070679326,0.15200496542514363,1.2263047094492012,0.1991673833642777,Suwon_B_2210272049_0101_0007
7098,SUV,34.9498659539615,35.19670006305714,-14.533630935102346,1.2509272792389612,2.5004594653142855,1.347242434218583,0.9729437612245294,Suwon_B_2210272049_0101_0008
7099,Adult,49.56875701216625,9.898462030894128,-12.576493113360348,2.2454917070679326,0.2717823441241382,1.1516596779771953,1.0943550727303646,Suwon_B_2210272049_0101_0009
7100,Adult,19.089545712182716,2.5501193122406844,-12.46409229554139,-1.8959032112103988,1.1151874912124806,1.3220977352462358,1.1701443003354082,Suwon_B_2210272049_0103_0000
7101,Adult,19.03017021437574,2.5488029309327764,-12.590390220741323,-1.8877420680709016,1.0256078367237413,1.3121940434616093,0.9504501273964403,Suwon_B_2210272049_0103_0001
7102,Adult,19.426180536196288,2.453182590221596,-12.578837109402643,-1.8966421365110817,1.8293383229731877,1.9136942954307354,1.0061702728271484,Suwon_B_2210272049_0103_0002
7103,Adult,19.24479671732109,2.6049512075314105,-12.666785508642826,-1.8950192627798799,1.745471432490571,2.612821922133631,1.2147409970949579,Suwon_B_2210272049_0103_0003
7104,Adult,19.38467121548076,2.5987907958274454,-12.529368116897682,-1.8964687143308736,2.0284323313771755,2.595171946972881,1.2092505505198612,Suwon_B_2210272049_0103_0004
7105,Adult,19.463677312496557,2.823590456056274,-12.585564551825023,-1.8959779893639157,1.6722709467960661,2.1400630601509527,1.079863733324882,Suwon_B_2210272049_0103_0005
7106,Adult,19.38731133166727,2.6541156948934232,-12.593601967565375,-1.8958571111252565,1.9714723773991427,2.469819114123382,1.117555520609508,Suwon_B_2210272049_0103_0006
7107,Adult,19.379598014407915,2.5745825258045327,-12.624752796657937,-1.896162576486154,2.0284323313771755,2.6145718124649298,1.110277088379437,Suwon_B_2210272049_0103_0007
7108,Adult,19.207471544048417,2.8985395598634036,-12.643412950822581,-1.894638182509822,1.133381842926352,2.0918860724492587,1.019702100599312,Suwon_B_2210272049_0103_0008
7109,Adult,19.1245696226915,2.700042454818053,-12.60091725849765,-1.93004402232288,1.159938767723106,1.6844500966699936,0.8776985420513992,Suwon_B_2210272049_0103_0009
7110,Adult,31.090906650042765,-0.8319472747377638,-11.563350299066482,-1.0032463048497626,0.5567470327855416,0.43924985012566686,1.2080091419371612,Suwon_B_2210272049_0104_0000
7111,Adult,33.926934587000225,0.2890062595663004,-11.281211697323416,-1.0032463048497626,0.47811661209628237,0.31951839402164317,0.5890960059607149,Suwon_B_2210272049_0104_0001
7112,Adult,36.283647563664914,2.1747015094731674,-11.746414850543257,-0.7791637364478241,0.3886894456784014,0.30070214791500327,0.7006613218769991,Suwon_B_2210272049_0104_0002
7113,Two_Wheeler,13.199265091789036,-0.7127530456339036,-11.808857177263032,-1.5438695997519012,0.5216114558749334,0.7422670635578613,1.2508278330831637,Suwon_B_2210272049_0104_0003
7114,Two_Wheeler,15.012571977586623,-0.5190045763187912,-11.96222633217033,-1.5438695997519012,1.007313636152699,0.5921254650998709,1.557566142897757,Suwon_B_2210272049_0104_0004
7115,Two_Wheeler,13.831065771239313,9.795219032423555,-12.927306560618979,-2.2278715897877346,1.8357039262489445,0.6840129664581486,1.224693697082183,Suwon_B_2210272049_0104_0005
7116,Car,38.739177730166716,-7.657477662802522,-11.885591800284562,2.449071338444205,3.5159785677988142,0.4678412571637762,0.5800114518399648,Suwon_B_2210272049_0104_0006
7117,Car,29.102450665236052,-16.623887164337486,-10.920342541983251,2.354609292110984,4.10860040517513,1.1881135311527162,0.7969142340128358,Suwon_B_2210272049_0104_0007
7118,Light_Car,39.79754991413623,-13.42149530953703,-10.938331269000575,2.226529200115748,2.937147366325734,1.3975671938362497,1.0950550156976266,Suwon_B_2210272049_0104_0008
7119,Light_Car,30.282716642168044,-20.979819831205393,-10.274622598045733,2.2231998788190506,3.5053176211878423,1.5234807063345563,1.2138565490548372,Suwon_B_2210272049_0104_0009
7120,Adult,16.87723048205608,-3.7474783427775518,-11.670911187524345,-1.6478549978969288,0.4030824064390741,0.6409744242596943,1.5570394256508486,Suwon_B_2210272049_0105_0000
7121,Adult,17.860853788571458,-3.8232807410397327,-11.64023330262436,-1.8422539311701434,0.4025389843986909,0.6497723991461813,1.4956836558508773,Suwon_B_2210272049_0105_0001
7122,Adult,18.584820603265335,-4.186463752324563,-11.566829415378937,-1.8467408696091892,0.5133224121515881,0.6409744242596943,1.4788760442084654,Suwon_B_2210272049_0105_0002
7123,Adult,19.402981418489755,-4.538591646189407,-11.691552694411763,-2.0577212345941946,0.38107810979193685,0.5221146187251636,1.3490369110119935,Suwon_B_2210272049_0105_0003
7124,Adult,20.240397618433267,-4.66173516642892,-11.623669007728308,-1.8426981356278944,0.5974275168400369,0.687215807512762,1.4249744066341812,Suwon_B_2210272049_0105_0004
7125,Adult,20.83029462503357,-4.791600899069824,-11.556752635963026,-1.6479984254794857,0.538630363427449,0.6602896053978646,1.5975792701609577,Suwon_B_2210272049_0105_0005
7126,Adult,21.222763996874466,-5.230214803943337,-11.560389770782605,-2.194238642161354,0.41751746056158734,0.6523804314638004,1.3359965921673675,Suwon_B_2210272049_0105_0006
7127,Adult,21.782649277496237,-5.7204751974378985,-11.299807970906706,-2.232807834187132,0.4030824064390741,0.6633391009814965,1.3791550645111372,Suwon_B_2210272049_0105_0007
7128,Adult,22.309320261375383,-6.551041204804684,-11.434218424272647,-2.355224984092437,0.4680838239759515,0.7565155092669533,1.3989157052187218,Suwon_B_2210272049_0105_0008
7129,Adult,22.85965637563151,-7.577411305531384,-11.150580498917071,-2.3821391474918534,0.3816810660424457,0.8027060751755143,1.3821330362248636,Suwon_B_2210272049_0105_0009
7130,Adult,35.172846042914806,-25.614511126909125,-10.255516800823237,0.7592182246175332,0.35425853374346467,0.2926339619166478,0.8756760828378912,Suwon_B_2210272049_0106_0000
7131,Adult,37.34882218639706,-23.94853661248111,-9.987031095381557,1.1424761191132766,0.3789998152995135,0.6181121031051315,0.9019472463051064,Suwon_B_2210272049_0106_0001
7132,Adult,36.14663363242625,-23.082921541013306,-9.802141591092457,1.1424761191132766,0.3676557124377935,0.7472965202061024,0.8931202208652806,Suwon_B_2210272049_0106_0002
7133,Adult,34.96249682360003,-22.16587453831539,-10.375526761065661,0.8708765273532006,0.6880353370384533,0.6775407804771943,0.9415620596894267,Suwon_B_2210272049_0106_0003
7134,Adult,37.06411956325043,-26.912286413669637,-9.743267603847267,0.7665722758622825,0.07804992349099606,0.15685950422361886,0.828547477722168,Suwon_B_2210272049_0106_0004
7135,Adult,36.4332409942915,-25.9762137394188,-9.718386301031947,0.7662938100820688,0.10236414642713962,0.28211823151548776,0.8600661396803827,Suwon_B_2210272049_0106_0005
7136,Adult,35.89309073665233,-24.918110584625968,-10.08435801967972,0.7665722758622825,0.3534598120234904,0.47934341182630114,1.7879733627137802,Suwon_B_2210272049_0106_0006
7137,Adult,35.1676115416394,-24.25002415984019,-10.346182164236884,0.7684154407340796,0.48580092150421195,0.4825068925877719,0.9485271683440063,Suwon_B_2210272049_0106_0007
7138,Adult,34.66491370057186,-23.284470686440333,-10.29809280262973,0.7665722758622824,0.3015571067953363,0.4173293188855852,1.0741205452552558,Suwon_B_2210272049_0106_0008
7139,Adult,33.976980267231404,-22.503158771469653,-10.15481676542131,0.8039735484902031,0.26568950229620875,0.4037219188978002,0.9736135588351851,Suwon_B_2210272049_0106_0009
7140,Adult,32.02447505974687,-18.980964021550534,-10.255557130877744,-2.446817891219965,0.5402311262916818,0.5297643101122804,1.3756979483275191,Suwon_B_2210272049_0107_0000
7141,Adult,33.06311541487602,-20.15483726508617,-10.330691779163443,-2.3117431225037812,0.5659975183531935,0.5297643101122804,1.5268884934053075,Suwon_B_2210272049_0107_0001
7142,Adult,33.721852172845296,-21.31971507820472,-10.132900695553905,-2.4859589089467256,0.31376820016171547,0.5297643101122804,0.8046030394998926,Suwon_B_2210272049_0107_0002
7143,Adult,34.345487268757005,-22.441556216984647,-10.219601158731143,-2.5788856433694765,0.13509761717187982,0.3431572874570818,0.7522968449453853,Suwon_B_2210272049_0107_0003
7144,Adult,35.101948110890206,-23.73093284152801,-9.963262192758636,-2.6438025900466666,0.7377830060189849,0.4124708000173862,1.621419026023793,Suwon_B_2210272049_0107_0004
7145,Car,14.323481486436828,15.039149660965643,-13.126178537114553,-2.1462732126316757,5.072976162089675,1.7002677283440824,1.3996156850102441,Suwon_B_2210272049_0107_0005
7146,Car,25.66845870165894,7.838353161106988,-12.411310353761163,-2.125110586083427,4.572988179980366,1.6391690108324217,1.55245332524896,Suwon_B_2210272049_0107_0006
7147,SUV,17.49070879082223,9.334500070528867,-12.686863662499329,-2.208574252452956,4.624734476628918,1.7123204778085068,1.6026056183046022,Suwon_B_2210272049_0107_0007
7148,SUV,28.715250930020506,-0.2654111945620255,-11.749469308240814,-2.3335718107908305,4.266533490551276,1.550306388370383,1.4414667277897526,Suwon_B_2210272049_0107_0008
7149,Two_Wheeler,23.203292983323458,4.542520896459573,-12.306257876237241,-2.2686556693873188,1.4469215394314905,0.9080988330939661,1.5958929627421081,Suwon_B_2210272049_0107_0009
7150,Car,51.05539935791274,-14.50238522637831,-10.913574348905456,2.792526803190927,4.111610515903721,0.26138015344998655,1.1512835244710682,Suwon_B_2210272049_0138_0000
7151,Car,50.2318114289095,-22.23176145885251,-10.354760967710394,3.036872898470133,3.8523727589775643,1.355504757303951,1.068910286861218,Suwon_B_2210272049_0138_0001
7152,Car,54.95269145260462,-9.297701926250612,-11.024828330360362,2.634412341306325,4.313213856400087,1.2133649597478176,0.2767228375331816,Suwon_B_2210272049_0138_0002
7153,Car,51.64027498037805,-16.298452072988017,-10.829599321220115,2.7864984304499028,4.503469525704938,0.33048079518116574,1.0281000683625297,Suwon_B_2210272049_0138_0003
7154,Car,50.79395792360085,-23.854813089537533,-10.337262338655355,3.071819579452058,4.637846588876542,0.8861857259018056,1.1102957440756125,Suwon_B_2210272049_0138_0004
7155,Adult,49.81188041319496,11.909110698238832,-12.605402546185886,-0.5560645808740124,0.43201385243263263,0.5813524706313296,0.9604691875631343,Suwon_B_2210272049_0138_0005
7156,Car,7.152588910016535,-10.919133259583536,-10.302789487653033,-0.758864180496164,2.168198208838909,0.5725763443971461,0.505706114557499,Suwon_B_2210272049_0138_0006
7157,Car,7.172393172828158,-10.902298367606877,-10.320708591711817,-0.7588641804961639,2.168198208838909,0.5768985887901312,0.505706114557499,Suwon_B_2210272049_0138_0007
7158,Car,7.18750045558598,-10.881098447569357,-10.329932222494884,-0.7588641804961639,2.168198208838909,0.5760171415685728,0.505706114557499,Suwon_B_2210272049_0138_0008
7159,SUV,47.53867773261947,27.545750612658374,-13.488577754636342,1.4132659574273532,4.074731400357659,1.2457827606420024,0.9683150353036354,Suwon_B_2210272049_0138_0009
7160,SUV,42.045782748395744,29.05795527439204,-13.475751124012742,1.1963038497099914,2.1503306623693828,1.1366790599487335,1.2228184828664705,Suwon_B_2210272049_0139_0000
7161,SUV,33.774508043300216,32.52328667258335,-14.293643341801678,1.1963038497099914,0.21856064263576674,1.1366790599487335,0.09047013822248379,Suwon_B_2210272049_0139_0001
7162,Adult,48.01807186153296,13.444442699227741,-12.268352800847847,-1.0960481435996576,0.14045723585660466,0.27992967443054617,0.9258574779806502,Suwon_B_2210272049_0139_0002
7163,Adult,48.99659132495526,14.214159479112402,-12.416053841358405,-1.1920412524593462,0.2028363802950056,0.31572362762217454,0.9528245808621024,Suwon_B_2210272049_0139_0003
7164,Adult,50.13744222318926,14.829518302322604,-12.578955964774297,-0.7993421707606216,0.3233879658397599,0.4033112280716793,0.9549862411289618,Suwon_B_2210272049_0139_0004
7165,Adult,49.16000780498851,15.970987776396923,-12.408387041661838,-0.9327481286012017,0.296009782091032,0.36771829488807883,0.92257470476945,Suwon_B_2210272049_0139_0005
7166,Adult,50.29785171435159,16.541416786348666,-12.575880062762394,-0.9327481286012017,0.5175903302501591,0.5193260383653763,0.9902495512249225,Suwon_B_2210272049_0139_0006
7167,Adult,51.27719578123614,17.198777568202836,-12.71330016672013,-0.9327481286012017,0.35432045265922335,0.39104256311535535,1.0500392912032495,Suwon_B_2210272049_0139_0007
7168,Adult,50.67976823651683,16.21339530560477,-12.617991439366255,-1.2548982894072258,0.41440431111506676,0.8748012327463408,1.1488432049791648,Suwon_B_2210272049_0139_0008
7169,Adult,47.81876831838346,9.028120406647904,-12.323765403884666,2.3838205111706112,0.6562095802593744,0.5302039685050381,0.9663114915870936,Suwon_B_2210272049_0139_0009
7170,SUV,41.83208029729511,28.618240599520053,-13.550329707638525,1.2819192875850598,3.389397795236625,0.4459036878479876,1.3931600099379566,Suwon_B_2210272049_0140_0000
7171,SUV,32.489024669896295,33.177405665715305,-14.041461031864731,1.1422929474255135,2.849398588287652,1.6155025249580701,1.3931600099379566,Suwon_B_2210272049_0140_0001
7172,Car,7.164894557952721,-10.890909856005237,-10.312697887420654,-0.7394276507813684,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0002
7173,Car,45.75534642143028,30.85500163365322,-13.921341983759726,1.5970251652741587,2.6295565207781437,0.28566239404891997,1.0426308059724534,Suwon_B_2210272049_0140_0003
7174,Car,7.164894557952721,-10.890909856005237,-10.312697887420654,-0.7391809338604678,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0004
7175,Car,32.64369223776604,33.532704579673556,-14.159330779824284,1.284494600019338,3.4227988642920595,1.4188710007848426,1.5597805662086848,Suwon_B_2210272049_0140_0005
7176,Car,7.164894557952721,-10.890909856005237,-10.312697887420654,-0.7389722458621385,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0006
7177,Car,7.164894557952721,-10.890909856005237,-10.312697887420654,-0.7389722458621385,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0007
7178,Car,7.164894557952721,-10.890909856005225,-10.312697887420654,-0.7389722458621385,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0008
7179,Car,7.164894557952721,-10.890909856005225,-10.312697887420654,-0.7389722458621385,2.1495005327181635,0.6051237917819403,0.37811946868896484,Suwon_B_2210272049_0140_0009
7180,Car,7.177277239665249,-10.89029774863538,-10.313648223876953,-0.7459708671087454,2.117127748355892,0.6174676119185883,0.3831596374511719,Suwon_B_2210272049_0141_0000
7181,Car,7.177277239665273,-10.89029774863538,-10.313648223876953,-0.7466544756550195,2.117127748355892,0.6174676119185883,0.3831596374511719,Suwon_B_2210272049_0141_0001
7182,Adult,40.91360375428998,-34.18541713686858,-9.567326545715332,0.7680602675922099,0.13736054544420148,0.5166964235947866,0.08998680114746094,Suwon_B_2210272049_0141_0002
7183,Adult,40.65805160843303,-33.539412314423366,-9.574252347597326,0.7680602675922099,0.16405148030959313,0.5166964235947866,0.08998680114746094,Suwon_B_2210272049_0141_0003
7184,Adult,40.33679944841054,-33.06166926063752,-9.542006799961314,0.7680602675922099,0.12070322388351107,0.5166964235947866,0.081650597988599,Suwon_B_2210272049_0141_0004
7185,Adult,39.76804341550293,-32.43880700084122,-9.916331484288156,0.7680602675922099,0.32332851766994397,0.5166964235947866,0.9933913891775237,Suwon_B_2210272049_0141_0005
7186,Adult,38.823785368798845,-31.71915826317755,-9.830205724825168,0.7680602675922099,0.4568328957733031,0.5977478751456393,0.9933913891775237,Suwon_B_2210272049_0141_0006
7187,Adult,37.94881921397317,-30.790280277777956,-9.727850343094403,0.7680602675922099,0.24654566877397102,0.5786308545093364,0.9933913891775237,Suwon_B_2210272049_0141_0007
7188,Adult,37.215948125923866,-29.93071724176868,-9.672125358753055,0.7680602675922099,0.24654566877397102,0.5786308545093364,0.9933913891775237,Suwon_B_2210272049_0141_0008
7189,Adult,36.37902130312816,-29.05684534984177,-9.497546560330104,0.7680602675922099,0.24654566877397102,0.5786308545093364,0.8665363135804529,Suwon_B_2210272049_0141_0009
7190,SUV,51.83152928562398,6.23454189077028,-12.18255861661232,-1.8072573710375937,1.7658446639641534,1.7634524782046712,0.7486971108304588,Suwon_B_2210272049_0142_0000
7191,Car,23.842650188241606,25.246566416976126,-13.71606553896752,-2.044758298723271,3.915796311562604,1.6617489771054492,1.3852767277978917,Suwon_B_2210272049_0142_0001
7192,Car,25.67749809401379,24.416628323982216,-13.614022023255048,-2.0561880818041076,0.5037902729993793,1.1207137866169796,0.6454141266359026,Suwon_B_2210272049_0142_0002
7193,Car,22.796846273784414,25.615006603161955,-13.626001065420763,-2.0389057662151053,4.686289818579087,1.6195623336008187,1.6635247375790367,Suwon_B_2210272049_0142_0003
7194,Car,25.72280115420933,24.40510238286161,-13.059582126717842,-2.1861121589110333,0.519674798259958,1.4227563255547568,0.562495166024102,Suwon_B_2210272049_0142_0004
7195,Car,31.7947434150325,21.09813797187821,-13.439357074365226,-2.163334080692983,4.4247869025333655,1.8029113995541601,1.2124225377594702,Suwon_B_2210272049_0142_0005
7196,Car,19.44111526367585,23.636729640665205,-13.697938897639505,-1.9802618976824253,4.6945435002018625,1.6683571085968139,1.4989209570010118,Suwon_B_2210272049_0142_0006
7197,Car,23.151234827843783,21.97917280299976,-13.58522495171602,-2.0063075119546347,0.8796004550505097,1.611019283327524,0.8756648222477977,Suwon_B_2210272049_0142_0007
7198,SUV,49.87217256600081,27.075446240041618,-13.34700065332405,1.4310368182316335,2.8985548583493577,0.6086819105883836,1.1134309520945276,Suwon_B_2210272049_0142_0008
7199,SUV,41.58232446009651,28.708411077725042,-13.868676182828725,1.2652305392921726,2.6028548635296325,0.32271658436623296,0.8213353057413479,Suwon_B_2210272049_0142_0009
7200,Car,42.58453453656034,-17.793980340863026,-10.648948865465448,-0.9472077053145675,4.090514610747699,1.6663272614497648,1.4681953282899856,Suwon_B_2210272049_0153_0000
7201,Adult,25.762477480040616,-3.785480879254166,-11.77454117388825,-1.1875856643702192,0.28230187567629067,0.3904674808093028,1.0364946743267296,Suwon_B_2210272049_0153_0001
7202,Adult,25.75594314900575,-3.7881874877898007,-11.77454117388825,-1.1782303943347112,0.2964472935688271,0.3904674808093028,1.0364946743267296,Suwon_B_2210272049_0153_0002
7203,Adult,25.727833027623383,-3.7822005490144495,-11.77454117388825,-1.1693454837557125,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0003
7204,Adult,25.712144384173598,-3.7798837317606058,-11.77454117388825,-1.1605871462308606,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0004
7205,Adult,25.72286138273802,-3.787703090798128,-11.77454117388825,-1.1520852034777778,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0005
7206,Adult,25.720375560295388,-3.7904543616899673,-11.77454117388825,-1.143218782023229,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0006
7207,Adult,25.736015893593436,-3.7847532673470026,-11.77454117388825,-1.1344663620549023,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0007
7208,Adult,25.742593149021104,-3.783278355621463,-11.77454117388825,-1.1258420472957567,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0008
7209,Adult,25.749170404448705,-3.781803443895912,-11.77454117388825,-1.1171968932222316,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0153_0009
7210,Adult,25.749170404448705,-3.781803443895912,-11.77454117388825,-1.1162747129653154,0.2964472935688271,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0154_0000
7211,Bus,38.52960405695415,-25.448383093187562,-9.274608147991339,-0.968729608301437,8.942847207641849,2.5759980463479035,3.0551076948270763,Suwon_B_2210272049_0154_0001
7212,Adult,25.76034778954272,-3.776351868930541,-11.77454117388825,-1.11579310259018,0.3088832739140256,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0154_0002
7213,Adult,25.765936482089728,-3.773626081447901,-11.77454117388825,-1.1160490518702082,0.3088832739140256,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0154_0003
7214,Adult,25.75354929371075,-3.7796677169010504,-11.77454117388825,-1.1155067898494162,0.3088832739140256,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0154_0004
7215,Adult,25.750150045794726,-3.78132564088628,-11.77454117388825,-1.1155067898494164,0.3088832739140256,0.39754018975557104,1.0364946743267296,Suwon_B_2210272049_0154_0005
7216,Car,15.67069030328195,15.559386238570042,-13.206951292600476,-2.208037479654011,4.439506871874156,1.6053802203471774,1.152358445208803,Suwon_B_2210272049_0154_0006
7217,Car,16.99293452115143,14.673164246127303,-13.17918887152683,-2.2074656868944107,4.326376340677706,1.7138707527374044,1.333367295123122,Suwon_B_2210272049_0154_0007
7218,Adult,13.42193436946742,-13.985639650629588,-10.736606735129595,-0.4630916137867441,0.41817558282831824,0.7827057325353151,1.3339866331009809,Suwon_B_2210272049_0154_0008
7219,Adult,13.750920763490278,-12.857271945628721,-10.979635395571693,-0.35838961369997036,0.4515138679498854,0.6127053945523887,0.9279293122167847,Suwon_B_2210272049_0154_0009
7220,Adult,14.180910971526652,-11.88332497862024,-11.234824184240258,-0.4100363116804354,0.7358533902792476,0.570539804352383,1.3583068895539188,Suwon_B_2210272049_0155_0000
7221,Car,12.51253314751346,5.378902656023339,-12.237673589284807,-2.724402107099589,3.753252012624199,0.8763544117493551,0.9907080320891747,Suwon_B_2210272049_0155_0001
7222,Car,12.60742607687273,4.981105298393877,-12.193352716536126,-2.724860124307794,3.9549856161755876,1.139304918167607,0.7486277078275083,Suwon_B_2210272049_0155_0002
7223,Car,12.607426076872684,4.9811052983939135,-12.193352716536126,-2.724507559412933,3.9549856161755876,1.139304918167607,0.7486277078275083,Suwon_B_2210272049_0155_0003
7224,SUV,36.53198962719271,-8.486685779503716,-11.29912800496007,2.280031826211913,3.814536496023547,1.6909037197157877,1.524679183959961,Suwon_B_2210272049_0155_0004
7225,Car,37.77649228296747,-11.676504488758708,-11.56599316459453,2.2185059229088804,4.051044308204921,1.37149409095032,0.5620580853326906,Suwon_B_2210272049_0155_0005
7226,Car,29.93414895711615,-17.656583417067132,-10.64150243555348,2.221262092745624,4.48660129049304,1.2355076453011158,1.3463857306166618,Suwon_B_2210272049_0155_0006
7227,Adult,42.49035498910233,11.141159674694107,-12.20490850353098,2.085618892368511,0.28985654780365067,0.4440791908762915,1.0107740383119599,Suwon_B_2210272049_0155_0007
7228,Two_Wheeler,43.58505914862804,10.19309579999724,-12.410384178161621,2.1625884160009026,1.028772061762457,0.5820719266198612,0.8807849884033203,Suwon_B_2210272049_0155_0008
7229,Adult,44.83658266716822,8.859858771560326,-12.655168056488039,2.453374373478862,1.0140168751833012,0.385643943164272,0.9085664749145508,Suwon_B_2210272049_0155_0009
7230,Adult,12.32225362215738,-0.8219241401212141,-11.661113447163167,-1.75303821276491,0.31629112685482796,1.4041326168621577,1.1866417276986074,Suwon_B_2210272049_0156_0000
7231,Adult,14.35724141468685,-1.495852537072264,-11.913767705746642,-1.7621967002320997,0.5977964698622329,1.0298970306883455,1.6920272175235473,Suwon_B_2210272049_0156_0001
7232,Adult,16.647161348361013,-2.30741442203134,-11.871868507575956,-1.8316744913860477,0.6811926719293808,1.141091966777876,1.6482288211821756,Suwon_B_2210272049_0156_0002
7233,Adult,18.732715191607205,-3.286845314289833,-11.801130762481742,-1.962938675884379,0.47277485476392966,1.0681457307699682,1.4267533309937492,Suwon_B_2210272049_0156_0003
7234,Adult,20.54569313017144,-4.532793925508965,-11.73792319585526,-2.2685370963146494,0.8853547798449379,1.0681457307699682,1.5779566532938274,Suwon_B_2210272049_0156_0004
7235,Adult,21.759344456813086,-5.514201612030267,-11.64513421437917,-2.338585606479861,0.7647659058847933,1.0681457307699682,1.394760234788599,Suwon_B_2210272049_0156_0005
7236,Adult,22.64947450120185,-6.557011004631284,-11.52958293676609,-2.339501639092912,0.5872060873425564,1.178848942704863,1.4436576795624354,Suwon_B_2210272049_0156_0006
7237,Adult,23.5475575062231,-7.406555539528102,-11.38574462943185,-2.338528443313773,0.6943005484257985,1.1329513165263307,1.5159810648939476,Suwon_B_2210272049_0156_0007
7238,Adult,24.290523260356206,-8.001446989027771,-11.173252712400563,-2.3382004113105896,0.5052097762560215,1.043561741820472,1.6509972308313619,Suwon_B_2210272049_0156_0008
7239,Adult,24.989134883108594,-8.717105070062665,-11.257127978618072,-2.371534693544508,0.5192007304292217,1.043561741820472,1.494766207357651,Suwon_B_2210272049_0156_0009
7240,Adult,25.298201840123287,-9.537920481726582,-11.177746257781983,-2.3772494953476,0.29916819826276564,0.44857108789690553,1.1562185287475586,Suwon_B_2210272049_0157_0000
7241,Adult,25.848597508937303,-10.373830128979005,-11.042901366345603,-2.3772494953476,0.5277236389099302,0.5394803641960013,1.5665287458747807,Suwon_B_2210272049_0157_0001
7242,Adult,26.363070419459774,-10.93603613689647,-10.954737655498379,-2.377458894468685,0.25607318117331834,0.5286143458865369,1.3502013241803343,Suwon_B_2210272049_0157_0002
7243,Adult,26.74386590572436,-11.42698097657126,-11.023886561029878,-2.3768498856206293,0.29876296478304676,0.4665201151814774,1.2484991352433361,Suwon_B_2210272049_0157_0003
7244,Adult,26.933513795266187,-11.604665115887125,-11.023886561029878,-2.3769450126707934,0.26793781420606705,0.45967008171992635,1.2484991352433361,Suwon_B_2210272049_0157_0004
7245,Adult,26.9757282886251,-11.714904730258835,-11.043886561029877,-2.3768498856206293,0.23756527715214523,0.45967008171992635,1.2484991352433361,Suwon_B_2210272049_0157_0005
7246,Adult,26.997624998584087,-11.751810896048482,-11.043886561029877,-2.4204825537443413,0.2338902001686207,0.5331716213904172,1.2484991352433361,Suwon_B_2210272049_0157_0006
7247,Adult,26.965389203019484,-11.732361238154215,-11.043886561029877,-2.4198760894379223,0.2338902001686207,0.5331716213904172,1.2484991352433361,Suwon_B_2210272049_0157_0007
7248,Adult,26.95293438764478,-11.73487941697034,-11.043886561029877,-2.4204825537443413,0.2338902001686207,0.5193603951750051,1.2484991352433361,Suwon_B_2210272049_0157_0008
7249,Adult,26.973486430210187,-11.726261551744557,-11.043886561029877,-2.4466618782500023,0.2338902001686207,0.5193603951750051,1.2484991352433361,Suwon_B_2210272049_0157_0009
7250,Car,42.89265994722095,-4.65264412161873,-11.690304321708508,2.2199132610290206,4.406668404994106,1.8584795604494402,1.2728957863668309,Suwon_B_2210272049_0158_0000
7251,Car,34.70335730300256,-14.514295016758256,-10.967849064866073,2.193749634711972,4.037195796589866,1.611630482402295,1.2917566448836857,Suwon_B_2210272049_0158_0001
7252,Car,23.436788301561098,-23.337525555810195,-10.257114002631313,2.296199421392441,4.28527966020776,1.6101519581517074,1.4274004446199084,Suwon_B_2210272049_0158_0002
7253,Car,13.032956146680547,-32.36345557051791,-9.599258988166891,2.3201093917331654,4.042155850345684,1.42829642148336,1.2211377720494614,Suwon_B_2210272049_0158_0003
